ref,addr:street,addr:housenumber,name,operator,ref:vatin,addr:postcode,addr:city,start_date
15401,Via Ettore Arculeo,20/22,Pennino Licia,,IT04221560826,90135,Palermo,2019-01-01
15402,Via S. Biagio,4,Eredi Morreale Raimondo Maurizio,,IT05535840820,90020,Sclafani Bagni,2019-01-01
15403,Corso Roma,49,Amato Angela,,IT04213370820,90042,Borgetto,2019-01-01
15404,Via D`ossuna,177,Triolo Livia & C. Snc,,IT04234370825,90138,Palermo,2019-01-01
15405,Via Vittorio Emanuele,4,Ditta Dario,,IT04253060828,90040,Monreale,2019-01-01
15406,Via Villagrazia,575,Mandalà Francesca,,IT04302960820,90126,Palermo,2019-01-01
15407,Via Porta Euracea,23/25,Farmacia Onorato Marisa E Arena Rosa Anna S.N.C.,,IT04246480828,90012,Caccamo,2018-01-07
15408,Via Roma,2,Di Giorgio,Arcuri Marisa & A. Snc,IT04042040826,90033,Chiusa Sclafani,2019-01-01
15409,Via Ausonia,101,Farmacia Mantione Dr. Massimo,,IT04268980820,90146,Palermo,2019-01-01
15410,Via Empedocle Restivo,23,Musumeci Renato,,IT04323450827,90144,Palermo,2019-01-01
15411,Piazza Tommaso Natale,195,Giuffre' Chiara,,IT05437160822,90147,Palermo,2019-01-01
15412,Via Torretta,14/B,Aiello Francesco,,IT05585310823,90044,Carini,2019-01-01
15413,Piazza V. Veneto,11,Figuccia Clara,,IT04323710824,90143,Palermo,2019-01-01
15414,Via Alcide De Gasperi,221,Tiberio V. & M.T. Snc,,IT04025090822,90146,Palermo,2019-01-01
15415,Via Imera,1/B,Cucchiara Carlo Alberto,,IT02809940840,90138,Palermo,2019-01-01
15416,Piazza Gaetano Abbate,SNC,Lalomia E Fustaneo Snc,,IT04217990821,90010,Lascari,2019-01-01
15417,Via Romeo,42,Di Mino Maria Antonietta Sas,,IT04334190826,90040,Isola Delle Femmine,2019-01-01
15418,Via Gino Zappa,144,Tulone Libero E C. Snc,,IT04344640828,90146,Palermo,2019-01-01
15419,Via Azolino Hazon,5,Deleo Raimondo Sas,Muratore Pietro,IT05962360821,90124,Palermo,2019-01-01
15420,Viale Delle Alpi,85/A,Viola Valeria,,IT04332320821,90144,Palermo,2019-01-01
15421,Piazza Falcone E Borsellino,15,Corsaro Maria Geltrude,,IT04350170827,90030,Altofonte,2019-01-01
15422,Viale Piazza Armerina,23,La Rizza Giovanni & C. Snc,,IT04063640827,90135,Palermo,2019-01-01
15423,Corso Dei Mille,115,Campolino Biagio,,IT04351580826,90047,Partinico,2019-01-01
15424,Largo Edoardo Alfano,3,Timoneri Luigi Snc,,IT04050400821,90139,Palermo,2019-01-01
15425,Corso Butera,603,Timoneri G.B. E A.M. Snc,,IT04353500822,90011,Bagheria,2019-01-01
15426,Via Principe Umberto I,251,Guarisco Dott. Pietro,,IT02142280847,90047,Partinico,2019-01-01
15427,Piazza Duomo,19,Guzzetta Maria Gabriella,,IT05268140828,90044,Carini,2019-01-01
15428,Via Padre Giuseppe Puglisi,82,Cavour,dottor Michele Orlando Sas,IT05909040825,90123,Palermo,2019-01-01
15429,Via Catena,34,Miserendino Santi,,IT04394610820,90010,Pollina,2019-01-01
15430,Via Galileo Galilei,123,Sanfilippo Snc,,IT04373220823,90145,Palermo,2019-01-01
15431,Via San Martino,98,Rizzo Daniela,,IT04382230821,90034,Corleone,2019-01-01
15432,Viale Europa,151/C,Europa Snc,dottorI Liotta Alessandra e Scardina Pietro Massimiliano,IT06505670825,90039,Villabate,2019-01-01
15433,Via Emiro Giafar,100,Fisco Paolo Mario,,IT05221630824,90124,Palermo,2019-01-01
15434,Viale Della Regione Siciliana,2322,Bonsignore Dr. Tobia,,IT05716980825,90135,Palermo,2019-01-01
15435,Via Maqueda,189,Vajana Daniela Snc,,IT04280600828,90133,Palermo,2019-01-01
15436,Via Del Manderino,3,Eredi,Castillo Giuseppe Snc,IT04151910827,90148,Palermo,2019-01-01
15437,Via Tommaso Natale,2/G,Duca Daniele,,IT04524770825,90147,Palermo,2019-01-01
15438,Via Nazionale,133/B,Giunta Sara,,IT05579030825,90040,Carini,2019-01-01
15439,Via Villani,16-18,Ajello Eleonora Snc,,IT04447940828,90129,Palermo,2019-01-01
15440,Via Umberto,147,Costagliola Giorgia,,IT04507990820,90010,Trabia,2019-01-01
15441,Via Ss. Salvatore,19,Franco Maria Giuseppina,,IT04519230827,90010,Geraci Siculo,2019-01-01
15442,Corso Re Galantuomo,124,Damiani Giuseppe,,IT04521200826,90020,Montemaggiore Belsito,2019-01-01
15443,Via Dante,15/A,Tedesco Pietro,,IT04565250828,90141,Palermo,2019-01-01
15444,Piazza San Domenico,2,Moreci Domenico,,IT04521210825,90012,Caccamo,2019-01-01
15445,Viale Strasburgo,306,Zasa Snc,,IT04566630820,90146,Palermo,2019-01-01
15446,Via Commenda,2,Giordano Gioacchino,,IT04638850828,90038,Prizzi,2019-01-01
15447,Via Monte Pellegrino,127,Antica Farmacia Montepellegrino,Bilardo Mario Sas,IT04581270826,90142,Palermo,2019-01-01
15448,Via Libert�,35/F,Di Fede Antonina,,IT00751460825,90011,Bagheria,2017-01-07
15449,Corso Umberto,681,Morsicato Rosa Marinella,,IT04653980823,90010,Ficarazzi,2019-01-01
15450,Via Cavour,79,Valerio Caterina,,IT04689370825,90133,Palermo,2019-01-01
15451,Corso Dei Mille,41,Cannata Snc,dottorI Giovanni e Francesco Cannata,IT04688910829,90133,Palermo,2019-01-01
15452,Via Leonardo Da Vinci,338,Virga Anna Maria,,IT04689420828,90135,Palermo,2019-01-01
15453,Via Manzoni,74,Fatta,dottoressa Luisa Cirrito,IT04728880826,90022,Caltavuturo,2019-01-01
15454,Corso Calatafimi,71,Orecchio Maria Teresa,,IT04717880829,90129,Palermo,2019-01-01
15455,Via Simone Cuccia,13/15,Giardina Anna,,IT04718340823,90144,Palermo,2019-01-01
15456,Corso Dei Mille,528/A,Friscia Irene,,IT04713460824,90123,Palermo,2019-01-01
15457,Via Gabriele D'Annunzio N. 1/e,,Antica Farmacia Giusti,dottor Carmelo Riccobono & C. Sas,IT06263820828,90144,Palermo,2019-01-01
15458,Piazza Duomo,22,Del Duomo Dr.Ssa A. Riccio Snc,,IT04744480825,90049,Terrasini,2019-01-01
15459,Corso Umberto I,61,Mancuso Sergio,,IT04763280825,90011,Bagheria,2019-01-01
15460,Piazza Falcone Borsellino Magistrati,1,Farmacia Lo Nigro Sas,Lo Nigro Dorotea Maria Lucia,IT06337730821,90030,Altofonte,2019-01-01
15461,Via Pitr� ,3,Margiotta Salvatore,,IT04755080829,90135,Palermo,2017-01-07
15462,Via Xxvii Maggio,32,Simonetti Antonio,,IT04761340829,90122,Palermo,2019-01-01
15463,Via Roma,6,Glorioso Alessandra,,IT02100250824,90046,Monreale,2019-01-01
15464,Via SERRADIFALCO,133/A,Sciascia Marco,,IT04766800827,90133,Palermo,2019-01-01
15465,Via San Giuseppe,127,Gentile Gioacchino,,IT01548220829,90010,Altavilla Milicia,2019-01-01
15466,Via Kastriota,31,Piana Degli Albanesi Snc,,IT05813460820,90037,Piana Degli Albanesi,2019-01-01
15467,Corso Dei Mille,665,D'Angelo Snc,,IT04870330828,90123,Palermo,2019-01-01
15468,Corso Ruggero,144,Cirincione Snc,,IT04860850827,90015,Cefalu',2019-01-01
15469,Via Del Levriere,18,La Nuova Farmacia Snc,,IT04867550826,90125,Palermo,2019-01-01
15470,Piazza Umberto I,16,839,Dr Lo Brutto Vittorio,IT04883040828,90030,Mezzojuso,2019-01-01
15471,Piazza San Francesco,10,Gristina Snc,,IT04817570825,90038,Prizzi,2019-01-01
15472,Via Aspromonte,95/97,Farmacia Linfa S.R.L.,,IT10036670965,90144,Palermo,2018-01-06
15473,Corso Umberto E Margherita,47,Collurafici & La Duca Snc,,IT04861200824,90018,Termini Imerese,2019-01-01
15474,Via Mogadiscio,18,Ruffino Snc,,IT04784630826,90135,Palermo,2019-01-01
15475,Corso P. Agliata,156,Abbate Sas,,IT04791760822,90027,Petralia Sottana,2019-01-01
15476,Viale Strasburgo,202,Strasburgo Snc,,IT04895960823,90146,Palermo,2019-01-01
15477,Via Francesco Baracca,20,Farmacia Guarisco Giuseppina E C S.N.C.,,IT04904940824,90136,Palermo,2019-01-01
15478,Via Roma,8,Buscaglia Giuseppe,,IT02198550846,90030,Giuliana,2019-01-01
15479,Via Schiuti,77/H,San Michele Snc,Pipi E. e D'alessandro D.,IT05255600826,90144,Palermo,2019-01-01
15481,Via Tasca Lanza,106,Villa Serena Snc Dr.I Francesco Paolo E Marcello Argento,,IT04894230822,90135,Palermo,2019-01-01
15482,Via Pecori Giraldi,42,Lo Nano Luciana,,IT04994550822,90123,Palermo,2019-01-01
15483,Via Roma,13,Santa Cristina Snc,,IT04558830826,90030,Santa Cristina Gela,2019-01-01
15484,Via Roma,1,Binenti Rosa,,IT05009920827,90034,Corleone,2019-01-01
15485,Via Aldo Moro,85,Faraone Snc,,IT04964850822,90031,Belmonte Mezzagno,2019-01-01
15486,Via P.pe Amedeo,18,Ferro Snc Dr.I  Antonio E Mario Ferro,,IT04916780820,90047,Partinico,2019-01-01
15487,Piazza Castelnuovo,21,Del Centro Snc Dr.Sse Colluvà A.M. E Lombardo B.M.,,IT04965840822,90141,Palermo,2019-01-01
15488,Via Mariano Stabile,177,Inglese Sas,,IT05855020821,90142,Palermo,2019-01-01
15489,Via Dell'Ermellino,28,Ruggeri Snc,dottoresse Letizia e Maria Teresa Ruggeri,IT04916470828,90125,Palermo,2019-01-01
15490,Via L. Principale,17,Messina Giovanni Salvatore,,IT05021690820,90010,Cerda,2019-01-01
15491,Corso Baldassare Scaduto,135,Farmacia Scaduto,Scaduto Nunzio S.A.S.,IT05016370826,90011,Bagheria,2018-01-03
15492,Via Rocco Jemma,101,Palermo Mario,,IT03249110820,90129,Palermo,2019-01-01
15493,Piazza A. Cataldo,10,Romano Urania Maria,,IT05046830823,90040,Capaci,2019-01-01
15494,Via Maqueda,49,Tortorici Snc,,IT04144010826,90133,Palermo,2019-01-01
15495,Via G. Roccella,251,Cali' Roberto,,IT05085080827,90128,Palermo,2019-01-01
15496,Piazza Giovanni Amendola,14,Amendola Snc,,IT06174130820,90141,Palermo,2019-01-01
15497,Via Vittorio Emanuele,125,Curreri Caterina,,IT05386590821,90018,Termini Imerese,2019-01-01
15498,Via Delle Rose,20,Delle Rose - Belli Marcello,,IT05070320824,90043,Camporeale,2019-01-01
15499,Corso Dei Mille,262,Randazzo Alessia E Rosamaria Snc,,IT05087710827,90047,Partinico,2019-01-01
15500,Viale Delle Alpi,7/C,Mancuso Francesco,,IT05099120825,90144,Palermo,2019-01-01
15501,Via Roma,1,Della Stazione Centrale Snc,,IT05068370823,90133,Palermo,2019-01-01
15502,Corso Vittorio Emanuele,56,Farmacia Sant'Anna,dottor Matteo Mangano  C. Sas,IT06581200828,90013,Castelbuono,2019-01-01
15503,Via F.g. Vitale,91,Brucato,Brucato Maria & C. Snc,IT04032280820,90024,Gangi,2019-01-01
15504,Piazza Beati Paoli,6,Salem Roberta,,IT05111950829,90134,Palermo,2019-01-01
15505,Via Monte San Calogero,21,Vetro Domenico,,IT05108660829,90146,Palermo,2019-01-01
15506,Via Marchese Ugo,82,Lo Casto Marina,,IT05107200825,90141,Palermo,2019-01-01
15507,Via Bordonaro,22,Vergine Maria,dottor Ferrara Vito Snc,IT06325880828,90142,Palermo,2019-01-01
15508,Via Oreto,208,Di Figlia Daniela,,IT05149090820,90127,Palermo,2019-01-01
15509,Via Ciaculli,130/A,Eredi Raiata Tommaso,,IT05155570822,90124,Palermo,2019-01-01
15510,Via Vittorio Alfieri,11,Di Stefano Grazia,,,92010,Lampedusa E Linosa,2019-01-01
15511,Via Vittorio Emanuele,35,Farmacia,Pelagie & C. Sas,IT02708470840,92010,Lampedusa E Linosa,2019-01-01
15512,Via Cavour,230/A,Spiteri Dott.Ssa Consolata Maria,,IT01871970859,97019,Vittoria,2019-01-01
15513,Viale Dei Platani,112,Antoci,Antoci Carlo,IT01433250881,97100,Ragusa,2019-01-01
15514,Corso Umberto,86,Aquiletta Angelica,,IT00056880883,97014,Ispica,2019-01-01
15515,Via Andrea Costa,23,Lauretta Francesco,,IT00069540888,97010,Giarratana,2019-01-01
15516,Piazza Busacca,7,Del Popolo,Ferro P. e Ferro E. Snc,IT01586750885,97018,Scicli,2019-01-01
15517,Via Giardina,4,Costa Giuseppe,Curcio Rita & Figlie Snc,IT01328330889,97016,Pozzallo,2019-01-01
15518,Corso Vittorio Emanuele,178,Adamo,dottor Salvo Antonio Ferdinando,IT01375190889,97013,Comiso,2019-01-01
15519,Corso Umberto I,53,Floridia,Antonio e Maurizio Floridia Snc,IT00933800880,97015,Modica,2019-01-01
15520,Via Xx Settembre,12,Gerratana,Emmolo Andrea Fausto,IT00917580888,97014,Ispica,2019-01-01
15521,Corso Italia,303,Giampiccolo,dottor Francesca Licitra,IT01194590889,97100,Ragusa,2019-01-01
15522,Via Xxv Luglio,361,Albani Gaetano,,IT01585360884,97013,Comiso,2019-01-01
15523,Via Gerratana 12,"14,16",Iaconinoto Dott.Ssa Antonietta,,IT01609420888,97015,Modica,2019-01-01
15524,Via Giosue` Carducci,107,Guccione,Guccione Giuseppe & Luca Snc,IT01324830882,97100,Ragusa,2019-01-01
15525,Via Napoli,106,Iacono Ivana,,IT01342790886,97019,Vittoria,2019-01-01
15526,Via Cechov,52,Ignaccolo,D.Ssa Puglisi Serafina,IT01389190883,97013,Comiso,2019-01-01
15527,Via Montesano,5,Incardona Luigi,,IT00283130888,97012,Chiaramonte Gulfi,2019-01-01
15528,Via Garibaldi,465,Emaia,Cali' Maria Rita e Paolo Snc,IT01473360889,97019,Vittoria,2019-01-01
15529,Via Nino Bixio,15,Losi Luigi,,IT00078300886,97016,Pozzallo,2019-01-01
15530,Via Giuseppe Garibaldi,303,Mangione Sas,Mangione Giovanni & C.,IT01237810880,97019,Vittoria,2019-01-01
15531,Via Archimede,228,Sciveres Maria Concetta,,IT01330120880,97100,Ragusa,2019-01-01
15532,Via Ho Chi Min,14/E,Noto Giuseppe,,IT01148250887,97013,Comiso,2019-01-01
15533,Viale Europa,48,Croce Verde,,IT01327530885,97100,Ragusa,2019-01-01
15534,Corso Garibaldi,67,Pacetto,dottor Antonio Platania,IT01523870887,97018,Scicli,2019-01-01
15535,Via Di Stefano ,2,Farmacie Dr. Schembari Giorgio E Lucio Riunite Snc,,IT00064050883,97017,Santa Croce Camerina,2019-01-01
15536,Piazza Rizzone,38,Mantegna Pietro,,IT01524590880,97015,Modica,2019-01-01
15537,Via Sacro Cuore,85,Schiavo Lena,dottor Francesco & C. Snc,IT01536780883,97015,Modica,2019-01-01
15538,Via Psaumida,38,Basile Snc,Laura Basile & C.,IT01335180889,97100,Ragusa,2019-01-01
15539,Via Majorana,6,Tavormina Girolamo,,IT00407530880,97012,Chiaramonte Gulfi,2019-01-01
15540,Viale Delle Americhe,73,Matarazzo Biagio & Figli Snc,,IT01495080887,97100,Ragusa,2019-01-01
15541,Corso Vittorio Veneto,756,Occhipinti Amato Rocco,,IT00064090889,97100,Ragusa,2019-01-01
15542,Via Risorgimento,219,Rizzone,Rizzone Giovanni e Francesca Snc,IT01448520880,97015,Modica,2019-01-01
15543,Via Orfanotrofio,21,Ottaviano Concetta,,IT00135810885,97100,Ragusa,2019-01-01
15544,Via Cavour,292,De Pasquale,De Pasquale Giovanni & C. Snc,IT01573010889,97019,Vittoria,2019-01-01
15545,Via Dandolo,13,Schembari Dr.Giorgio E Lucio Riunite Snc,,IT01447260884,97010,Ragusa,2019-01-01
15546,Corso Italia,228,Ecce Homo,Notararigo Roberta e C. Snc,IT01495420885,97100,Ragusa,2019-01-01
15547,Piazza Rimembranza,63,Scalia Carmela,,IT00217480888,97016,Pozzallo,2019-01-01
15548,Via Adua,166,Incardona,dottor Riccardo Pelligra,IT00218790889,97019,Vittoria,2019-01-01
15549,Via Giuseppe Garibaldi,30,Cali',Mancuso Marta & C. Snc,IT01555240884,97019,Vittoria,2019-01-01
15550,Corso Giuseppe Garibaldi,13,Cassar Scalia,Corrado e Agata Snc,IT01570690881,97014,Ispica,2019-01-01
15551,Via Sorda Sampierini 5/a,,Amore Raffaele,Amore Raffaele & C. S.N.C.,IT01562160885,97015,Modica,2019-01-01
15552,Corso Princ.m. Del Belgio,9,Traina Giuseppe,,IT00257650887,97015,Modica,2019-01-01
15553,Via Guglielmo Marconi,8-10,Papaleo Snc,dottor Papaleo Filippo Ed Emanuele,IT01637470889,97018,Scicli,2019-01-01
15554,Via Roma,161/C,Roma,,IT00380920884,97019,Vittoria,2019-01-01
15555,Piazza Cappuccini,28,Ottaviano Emanuele,,IT00401460886,97100,Ragusa,2019-01-01
15556,Viale Della Pace,135,Trovato Giovanni,,IT00406400887,97018,Scicli,2019-01-01
15557,Via Xx Settembre,35,Puglisi Giuseppe,,IT00278230883,97011,Acate,2019-01-01
15558,Via Adua,123,Guarino Dottoressa Giovanna,,IT01478920885,97011,Acate,2019-01-01
15559,Via Venusti,39,Guastella Rosario,,IT00575840889,97019,Vittoria,2019-01-01
15561,Via Neghelli,81,Ferraro Croce Enrico,,IT00798320883,97019,Vittoria,2019-01-01
15562,Via Roma,26,Carnazzo Maurizio,,IT00822070884,97017,Santa Croce Camerina,2019-01-01
15563,Via Cavour,443,Cannizzo Elsa Maria Snc,,IT01576220881,97019,Vittoria,2019-01-01
15564,Corso Vittorio Emanuele,270,Incardona,,IT00826410888,97013,Comiso,2019-01-01
15565,Via Milano,123,Bianculli Luigi,,IT00857820880,97019,Vittoria,2019-01-01
15566,Via Gianforma,82,Vindigni Massimo,,IT00865530885,97010,Modica,2019-01-01
15567,Via Paestum,45-47,Ottaviano Giovanni,,IT00855400883,97100,Ragusa,2019-01-01
15568,Via Gen. Cascino,30/E,Vaccarello Roberto,,IT00941500886,97019,Vittoria,2019-01-01
15569,Via Gen. Girlando,5/A,Amato Salvatrice E Vincenzo Snc,,IT00934530882,97013,Comiso,2019-01-01
15570,Corso Vittorio Veneto,122,Di Natale Emanuela,,IT00976870881,97100,Ragusa,2019-01-01
15571,Via Nazionale,308,Roccasalva Sabina,,IT01026820884,97015,Modica,2019-01-01
15572,Via Archimede,95,Farmacia 175,dottor Nicosia Emanuele,IT01566350888,97100,Ragusa,2019-01-01
15573,Via Duca D'Aosta,22,Antica Farmacia,Sparacino Marco A. e Maltese L. Snc,IT01039740889,97018,Scicli,2019-01-01
15574,Via Vittorio Emanuele,2,Eredi Gulle',,IT00961250883,97010,Monterosso Almo,2019-01-01
15575,Via La Grange,10,Bocchetti,dottoressa Elena Bocchetti,IT01544500885,97013,Comiso,2019-01-01
15576,Via Cavour,133/-/135,Iacono Gaetana & Antonio Snc,,IT01113180887,97019,Vittoria,2019-01-01
15577,Corso Umberto I,76,Azzara E Garretto Snc,,IT01160510887,97012,Chiaramonte Gulfi,2019-01-01
15578,Via Risorgimento,89,Eredi Meli,Rosalia Ed Elisa Giampiccolo S.N.C.,IT01180930883,97100,Ragusa,2019-01-01
15579,Corso Regina Elena,8,Guccione,dottorI Giorgio Guccione Ed Emanuela Guccione Snc,IT01144550884,97015,Modica,2019-01-01
15580,Via Resistenza Partigiana,25/G,Farmacia Montalbano Sgarlata S.R.L.,,IT01687830883,97015,Modica,2019-01-04
15581,Via F. Mormino Penna,26,Cartia Guglielmo,,IT01198240887,97018,Scicli,2019-01-01
15582,Via Megara,214,Battaglini D. / Dr. Passanisi O.,,IT01543130890,96011,Augusta,2019-01-01
15583,Via Ariosto,5,Brunetto,Bruno Brunetto e Figli Snc,IT01828960896,96014,Floridia,2019-01-01
15584,Via Conte Alaimo,67,Lo Presti Elisabetta,,IT01436940892,96016,Lentini,2019-01-01
15585,Via Vittorio Emanuele,68,Nigro Giovanna,,IT01416530895,96010,Melilli,2019-01-01
15586,Via Ducrezio,49,Rubino,Lanteri S. e C. Snc,IT00055710891,96017,Noto,2019-01-01
15587,Via Fratelli Garrano,3,Dott.Ssa Eleonora Moncada,,IT01586240895,96018,Pachino,2019-01-01
15588,Piazza Del Popolo,15,Bongiorno Giuseppe,,IT00035320894,96010,Palazzolo Acreide,2019-01-01
15589,Via Umberto,71,Rizzo Sebastiano,,IT00055560890,96010,Sortino,2019-01-01
15590,Via Canale,44/A,Brucoli Snc,,IT00072150899,96010,Augusta,2019-01-01
15591,Via Dei Vespri,1,Firrincieli,dottoressa Lelito Aniela Anna,IT01598900890,96010,Canicattini Bagni,2019-01-01
15592,Via Roma,60,Favara Scatà,,IT00054730890,96016,Lentini,2019-01-01
15593,Via Indipendenza,22,Di Luca Vincenzo,,IT00072060890,96010,Siracusa,2019-01-01
15594,Corso Giuseppe Garibaldi,67/69,Cappellani Corrado,,IT00078780897,96012,Avola,2019-01-01
15595,Via Gramsci,9,Pollara Dr. Giuseppe,,IT01751230895,96016,Lentini,2019-01-01
15596,Via Roma,81,Antica Farmacia Ortigia,,IT01797820899,96100,Siracusa,2019-01-01
15597,Corso Umberto,113,Mangiafico Paolo,,IT00070010897,96010,Sortino,2019-01-01
15598,Piazza Dei Sofisti,4/5,Farmacia San Sebastiano S.N.C.,Cutrona Carmela L.C. e Nesi Sebastiano,IT01957960899,96016,Lentini,2018-01-11
15599,Via Umberto,84,Bruno Gaetana E C. Snc,,IT00091150896,96011,Augusta,2019-01-01
15600,Corso Vittorio Emanuele,113,Nicastro Carmelo,,IT00055610893,96012,Avola,2019-01-01
15601,Via Garibaldi,41,Costa Corrado,,IT00124400896,96017,Noto,2019-01-01
15602,Via Nazionale,177,Li Destri Anna Maria,,IT00181310897,96010,Siracusa,2019-01-01
15603,Via Monteforte,13,Farmacia Turco Dottor Paolo Monaco,,IT01929880894,96100,Siracusa,2018-01-06
15604,Viale Dei Comuni,24/38,Del Viale Sas,dottor Andrea Riccobono e C.,IT01851840890,96100,Siracusa,2019-01-01
15605,Via Necropoli Grotticelle,25/D,Caruso,Caruso Salvatore,IT01557590898,96100,Siracusa,2019-01-01
15606,Via Conciliazione,20,Rizzarello Rosa,,IT00188190896,96010,Cassaro,2019-01-09
15607,Via Mostringiano,11,Vitale Carmelo E Figli Snc,,IT00188330898,96010,Priolo Gargallo,2019-01-01
15608,Piazza Euripide,5,Scacco F. & M. Snc,,IT01546660893,96100,Siracusa,2019-01-01
15609,Via Vittorio Emanuele,93,D'Agata Dr Lentini,,IT00198130890,96010,Portopalo Di Capo Passero,2019-01-01
15610,Viale Teocrito,114,Cataldi Corrado,,IT01438150896,96100,Siracusa,2019-01-01
15611,Via Guglielmo Marconi,71,Strazzeri Luigi & C. Snc,,IT01892040898,96013,Carlentini,2019-01-01
15612,Via Iv Novembre,26,Farmacia Mirona,dottoressa Rosaria Mirona,IT01925020891,96010,Buscemi,2017-01-10
15613,Corso Vittorio Emanuele,30,Farmacia,Vita;elena;vita & C. S.N.C.,IT01973070897,96015,Francofonte,2018-01-12
15614,Via Lavaggi,84,Agliotta Salvatrice,,IT00243210895,96011,Augusta,2019-01-01
15615,Viale Scala Greca,399,Favara Francesco,,IT00256500893,96100,Siracusa,2019-01-01
15616,Via Teocrito,31,Lupo Franca,dottor;luca C.,IT00247180896,96100,Siracusa,2019-01-01
15617,Via Roma,57,Galione Assunta,,IT00271980898,96012,Avola,2019-01-01
15618,Via Filiberto,213,Cosentino Maurizio,,IT00468850896,96015,Francofonte,2019-01-01
15619,Via Umberto,74,Ruffino Maria,,IT00495010894,96010,Buccheri,2019-01-01
15620,Corso Vittorio Emanuele,131,Vindigni Dott.Ssa Cavarra Livia,,IT00925770885,96017,Noto,2019-01-01
15621,Via Sipione,34,Farmacia Cataudella,dottor Roberto Cataudella S.A.S.,IT01992120897,96019,Rosolini,2019-01-08
15622,Via Giuseppe Mazzini,96,Messina Rosa,,IT01450680895,96016,Lentini,2019-01-01
15623,Via Diaz,13,Cocuzza Massimo Snc M. & C.,,IT01562050896,96015,Francofonte,2019-01-01
15624,Corso Vittorio Emanuele,130,Caruso C. E Lombardo C. Snc,,IT00689930899,96012,Avola,2019-01-01
15625,Corso Giacomo Matteotti,53,Mangiafico Serafina,,IT00717220891,96100,Siracusa,2019-01-01
15626,Viale Epipoli,180,Pappalardo Agatino,,IT00373530898,96100,Siracusa,2019-01-01
15627,Via Giusti,119,Carbonaro Dr G.Nna,,IT01493920894,96014,Floridia,2019-01-01
15628,Via Gramsci,4,Zivillica Maria Giovanna,,IT00753830892,96010,Ferla,2019-01-01
15629,Via Grottasanta,269,Farmacia Centrale,dottoressa Terranova Flavia,IT00799340898,96100,Siracusa,2018-01-11
15630,Via Sofio Ferrero,26,Guccione Giuseppe,,IT01607350889,96100,Siracusa,2019-01-01
15631,Via Grotta Santa,69,Grottasanta,,IT00877980896,96100,Siracusa,2019-01-01
15632,Via Palestro,182,Di Vincenzo Elena & R. Snc,,IT01573920897,96010,Priolo Gargallo,2019-01-01
15633,Via Napoli,17,Gioacchino Crapanzano,,IT02636350841,96017,Noto,2019-01-01
